Navi_result_ 1,Navi_result_ 2,Navi_result_ 3,Navi_result_ 4,Navi_result_ 5,Navi_result_ 6,Navi_result_ 7,Navi_result_ 8,Navi_result_ 9,Navi_result_10,Navi_result_11,Navi_result_12,Navi_result_13,Navi_result_14,Navi_result_15,Navi_result_16,Navi_result_17,Navi_result_18,Navi_result_19
335,-0.00479295842630657,0.0954866802182259,-0.151621177758802,-0.923666639494058,-0.0527011448667516,-1.10327578888727,-1.80971050813919,1.18807087375046,92.3562655777558,0.00760227556393601,0.00377713012636798,0.000272926220996693,-0.0107407490332266,0.0185754406106183,-0.034498946500963,0,0,0
336,-0.0500886297584415,0.0610820748842915,0.0950147462586123,-0.953867839115219,0.287729158078801,-1.11971362392913,-1.77399901779896,1.07998321854802,91.7635217208383,0.00760662384461238,0.003770572445059,0.000273350212303217,-0.0107687213075641,0.0185759917580831,-0.0344943129462747,0,0,0
337,0.00403079994939137,0.0663924209292315,0.0557804198904806,-1.15264395148529,-0.31039329766092,-1.13432494163844,-1.70388645909637,0.925848548156606,91.0549583376482,0.00760722675872092,0.00376316674361854,0.000277223252215523,-0.010807974763798,0.0185692225511309,-0.0344918088081565,0,0,0
338,0.0269713251076373,0.0330585077902583,0.0251556724947941,-1.19969022492228,0.957008912501053,-1.17773900739462,-1.76680228547914,0.880938403101553,90.3218896553139,0.00760630038189704,0.00375881257404702,0.000282154107842227,-0.0108423676174936,0.0185527175925576,-0.0344905827139728,0,0,0
339,0.075700199374364,-0.0357080337346289,0.00390594141698512,-0.900135626324072,1.10154538286272,-1.11056190670538,-2.17939940567375,0.943172089877501,90.0084139599035,0.0076027094818233,0.00376059591538737,0.000291830012576915,-0.0108848011677009,0.0184936046373928,-0.034490542407418,0,0,0
340,0.144087774877818,-0.0208799654432372,0.0216445558724761,-1.30102342812677,-0.906112527017382,-1.15968253668396,-1.94687763871972,0.551375680667801,90.5348119028064,0.00759798251564662,0.00375835012072267,0.000315967210678322,-0.0110199416971777,0.0183727537979106,-0.0344918539616887,0,0,0
341,0.0961500792323292,0.0409146757684251,0.0596239651959057,-1.50557217253322,0.705754593604823,-1.19704476812621,-2.01594349255888,0.924972104790539,90.8888769813363,0.00759572117819795,0.00375104031429332,0.000334632830542748,-0.01112584830342,0.0182937674239467,-0.0344907130636275,0,0,0
342,0.0885995439436308,-0.014213745270089,0.111833841676573,-0.343673834478864,1.10567192516138,-1.09414364525109,-2.01747682002338,0.906726726189006,90.8293125345244,0.00759321747748422,0.00375033451138509,0.000352219372885479,-0.0111860567266629,0.0181824064109428,-0.0344861064765096,0,0,0
343,0.139888021777905,0.0285361481210629,0.107274597992195,-0.400054835594688,0.228350359819762,-1.01355272256905,-1.86138663056055,0.915780171396203,90.4029363343568,0.00759099685947364,0.00374329015756228,0.000380487998134954,-0.0113241078165857,0.0180463191383877,-0.0344836598145423,0,0,0
344,0.107777537755039,-0.0444176844164472,0.0945229736478095,-0.996777453025288,0.284491576477552,-0.957713388651479,-1.84167460139818,0.935172200971807,90.0480050839784,0.0075892736115562,0.00374497148182228,0.000402011376028601,-0.0114031810258835,0.0179073337611052,-0.0344804671725292,0,0,0
345,0.0702056103146501,-0.0187471687947003,-0.0186642428629591,-0.996213049717198,-0.69724613139483,-0.962645309131204,-1.76793144418936,0.897513834820013,89.6369938646728,0.00758953214619679,0.00374406268596511,0.000415404205428823,-0.0114973650177473,0.0178460984013131,-0.0344828754479365,0,0,0
346,0.114227524453331,-0.047574404022027,0.0709367883251105,-1.63275107571792,0.216565062637018,-0.93805784918534,-1.72635625529796,0.967614142078586,89.3089572986526,0.0075887588397224,0.0037457743864555,0.000437504456089009,-0.0115849185397464,0.0177084513350666,-0.0344810484042624,0,0,0
347,0.0791346499320166,-0.0565365245945677,0.0646122275209215,-1.42233744487896,0.052498238913585,-0.917517250391752,-1.65972819067139,0.977217457468586,89.0581533519662,0.00758814397839527,0.00374966889062982,0.000452932578577851,-0.0116285697835863,0.0175946531436509,-0.0344785214685565,0,0,0
348,0.106927290745977,-0.0613437830538988,0.0587793760699955,-1.30211960548365,0.843651816091177,-0.902032249615926,-1.62467423525686,0.926935585220429,88.8738447964734,0.00758766643886023,0.00375304806144435,0.000472620501999208,-0.0116975977378,0.0174625528453432,-0.034476898111725,0,0,0
349,0.0859342119347138,-0.0920153694787136,0.0611855984065769,-1.22347831245406,-0.0659925084759594,-0.906443065019046,-1.61190461007537,1.01943992917783,88.7529195765587,0.00758675582776467,0.00376052541465054,0.000488193938806802,-0.0117292448585439,0.0173282976049688,-0.0344743545947108,0,0,0
350,0.053747905368238,-0.0699679350690694,0.061954501160364,-1.44528741896011,-1.35566584458537,-0.971660837245317,-1.66165835693548,1.15452779999626,88.6971986383283,0.00758538687800239,0.00376724101939743,0.000497352325516927,-0.0117219180445552,0.0172303078196899,-0.0344708352456639,0,0,0
351,0.0117530475272829,-0.103587695243869,0.0384668523109394,-1.08848585198018,-0.781355615492946,-0.935400550524891,-1.79290930287888,1.23058630474756,88.6429749720206,0.00758526036182288,0.00377753965169447,0.000501773411926583,-0.0117063885328058,0.0171387630772692,-0.0344682816944073,0,0,0
352,0.00970405644926211,-0.0899532606790804,0.107389555355176,-1.04918621515537,-0.24214135100161,-0.886836554436263,-1.75792995058238,1.24755775734202,88.5929050217023,0.00758385979674134,0.00378756944880068,0.000505858059038191,-0.011642376229931,0.0170325215884363,-0.0344615820777038,0,0,0
353,-0.0478011690932131,-0.0930865762991788,0.0586292381066228,-0.980435163327797,0.304212387698603,-0.831863610054866,-1.64111964484961,1.22516439219259,88.5790945076313,0.00758614020258928,0.00379744880756187,0.000505503695108162,-0.011612599567412,0.0169576749043269,-0.0344579187059188,0,0,0
354,-0.0725307148157595,-0.0726722865093329,-0.00172967163803973,-0.913835739879687,-0.252984931703081,-0.8151169491898,-1.61385285105461,1.19216898294647,88.5485399588869,0.00759105540293431,0.00380457145894534,0.000503263131096504,-0.0116317132291637,0.0169220286736464,-0.0344580423174551,0,0,0
355,-0.0466099037036198,-0.0936861562300409,0.0213582209242819,-0.90165696707345,0.00661962893316742,-0.793423247472298,-1.59279487362693,1.18377746479025,88.5292851333348,0.00759473175124017,0.0038135805865851,0.000504030579469226,-0.0116415669428124,0.0168545350072441,-0.0344570206788967,0,0,0
356,-0.0722647999105493,-0.102914857118532,0.00772346968923794,-0.892106931175363,0.167611506845161,-0.790616657466184,-1.62024969397631,1.18382135293716,88.5247063560415,0.00760104619156144,0.00382299697321417,0.000504606202034796,-0.0116796888305308,0.0167868149533369,-0.0344572880349014,0,0,0
357,-0.077138400412443,-0.124551719542756,0.0373003287151235,-0.899203249844049,0.356813512315529,-0.86042940233334,-1.64809320112903,1.17860600602328,88.5101199041941,0.00760822263423391,0.00383442801138264,0.000506896423315238,-0.0117158932432217,0.0166892844517767,-0.0344562597517645,0,0,0
358,-0.117423468031168,-0.108278235284868,0.0239992664750767,-0.886033122711183,0.528640006251728,-0.913241801314609,-1.70765851671853,1.16598703482836,88.4939126788186,0.00761966441148438,0.00384369997356648,0.000508627197097773,-0.0117950530875952,0.0166072410353133,-0.0344567311725038,0,0,0
359,-0.152541138796803,-0.0963418412479713,0.000434752331378543,-0.856148436881199,0.687023237676125,-0.964888380634859,-1.73437713909235,1.16856649752662,88.4795358812805,0.00763562837347506,0.0038509436030652,0.000510717098603936,-0.0119283827190465,0.0165384904688862,-0.0344593948747484,0,0,0
360,-0.127330780213098,-0.111569541727639,0.0384398949384693,-0.865431612709244,0.835827889427455,-0.988864956928473,-1.76416763543635,1.1330613793326,88.4608971270866,0.00764943148560575,0.00385990053287951,0.000514704209373752,-0.0120316245521652,0.0164406442401991,-0.0344597862780903,0,0,0
361,-0.180578345840308,-0.107357394408585,0.0494212167018019,-1.13149309122207,-1.09689067190202,-1.00197928069279,-1.76305241359222,1.15144768337863,88.4463723828274,0.00766926594493627,0.00386808591164188,0.000519544264270208,-0.0121853919480007,0.0163352281431127,-0.0344608907116659,0,0,0
362,-0.207028426995465,-0.126827061310336,0.0109057641005426,-1.0987351332119,-1.06687584443042,-1.0406163462973,-1.7572172307348,1.14634772918166,88.4264569089542,0.00769378014286419,0.00387671030488152,0.000526703299142465,-0.0124074624706653,0.016224878504515,-0.0344652121457412,0,0,0
363,-0.191311452560485,-0.104202972574588,0.0619163009845346,-1.09470977537285,-1.0543936362495,-1.06682049606029,-1.76385602288848,1.13906730309898,88.4088422863925,0.00771638264576988,0.00388382059915782,0.000534345938805248,-0.0125919525821725,0.0161060536644909,-0.0344664640842445,0,0,0
364,-0.18429316534835,-0.0863112022299898,0.0713068337063171,-1.1080277006954,-1.05693233462481,-1.0690521636748,-1.78488101303697,1.13924988704065,88.3855179705068,0.00773847086274768,0.00388929095073033,0.000542285529724283,-0.0127703439151502,0.0159924098650863,-0.0344671429086225,0,0,0
365,-0.224392016668029,-0.1313977346781,0.00304264324882759,-1.09201710138507,-1.01836586487829,-1.10431892481124,-1.78626599200403,1.13416704157314,88.3597370143745,0.00776736373621757,0.00389679809136981,0.000553939482770399,-0.0130516740827246,0.0158682166642188,-0.034473092767021,0,0,0
366,-0.222901983029924,-0.104929313714307,0.0260975827193997,-1.08058452259741,-1.00430439208199,-1.13724230860219,-1.80258511358517,1.14588988622529,88.3231366820185,0.00779592145370422,0.00390206165276774,0.000565630705855486,-0.0133206603199524,0.015748868850971,-0.0344777075361464,0,0,0
367,-0.223643873245809,-0.109202708299258,0.0452739266222469,-1.07032499177251,-0.983611195426313,-1.16356482472504,-1.80486030740523,1.14784202873638,88.2906289201469,0.00782465527810272,0.00390762411664819,0.000578507904645896,-0.0135858175657434,0.0156160781298654,-0.0344814428779192,0,0,0
368,-0.189929492671043,-0.0961285768791067,0.0862782113649257,-1.09196986224447,-0.971679566298144,-1.17226452957843,-1.80873314642021,1.14270878764032,88.2518638115381,0.00784862951857974,0.00391299981400545,0.000590378150068414,-0.0137875694718849,0.0154785910992068,-0.0344820380806116,0,0,0
369,-0.183422939792007,-0.101038985718402,-0.0178336740930812,-1.12277994325893,-0.955070515515803,-1.22134765545048,-1.82670639335219,1.14782736519385,88.2117834123081,0.00787305700713221,0.00391764360618009,0.000602375311130153,-0.0140401167366722,0.0153836521502472,-0.0344879635218912,0,0,0
370,-0.173963437136675,-0.08917960033287,-0.0410908488910218,-1.16319166957624,-0.949435986991597,-1.1896600602436,-1.83164474168321,1.14069712193774,88.18605866988,0.00789636719434441,0.00392114710801946,0.000613843271370914,-0.0142911731859409,0.0153078472229487,-0.034494758328869,0,0,0
371,-0.192132585469562,-0.0944598955538379,-0.0239482428452955,-1.18759785672751,-0.936931851341585,-1.12118213454638,-1.84500534006725,1.12995890650949,88.1477658918613,0.00792160525757316,0.00392482111757864,0.000626666968586035,-0.0145543309548197,0.0152178689979957,-0.034501178435123,0,0,0
372,-0.20122447870583,-0.098707054042949,-0.0522351330266597,-1.20164726182281,-0.919508869396368,-1.07539233420726,-1.8517913951011,1.13884429867901,88.1079974031682,0.00794799359858081,0.00392833108055841,0.000640131183999864,-0.0148401956933659,0.0151371597113637,-0.0345092493912562,0,0,0
373,-0.170666297652193,-0.0874684681165829,0.0126929916956602,-1.23861194401798,-0.910618006360879,-1.004886342233,-1.85912605968256,1.14961697592776,88.0660417114363,0.00796950058835124,0.00393220786177369,0.000651965912758121,-0.0150498429631924,0.0150411762287722,-0.0345130439347385,0,0,0
374,-0.200244895507814,-0.0872625232668569,-0.0497846744703088,-1.24276634052478,-0.90392619560874,-1.05065414101099,-1.86525820591374,1.14113250432623,88.0280428222326,0.00799496839093567,0.003934808265025,0.000665237361867189,-0.0153229687993009,0.0149677968328758,-0.0345206684310703,0,0,0
375,-0.176392057810755,-0.094714735771624,-0.0591335381384032,-1.26238794061351,-0.89170390678644,-1.09362759498604,-1.86601629469173,1.13766626358315,87.997471858141,0.00801722915435057,0.00393844281701874,0.000677536775973875,-0.0155671178105671,0.0149018480035578,-0.0345279724247139,0,0,0
376,-0.16163753788268,-0.0927671189939919,-0.0233785035791817,-1.29105931948459,-0.878934220390192,-1.1254920985885,-1.8631556119525,1.13954123446425,87.9683859598844,0.00803695486345258,0.00394261387765858,0.000689030471720112,-0.0157705198090747,0.0148251500109901,-0.0345329306349064,0,0,0
377,-0.157547722006022,-0.0743180617385104,-0.0203337139531148,-1.32105378949632,-0.879509992148405,-1.16364875816542,-1.84722814679035,1.13393289329861,87.9367366358434,0.00805573122845437,0.00394546791482429,0.000699509916640808,-0.0159607337163845,0.014758591455374,-0.034537400035582,0,0,0
378,-0.141801249140834,-0.0719786671593643,-0.0023005188227162,-1.36576480825568,-0.879497026738898,-1.19434856855964,-1.8547222636205,1.12554570349758,87.9138482495015,0.00807216260491473,0.00394866871978672,0.000709073470991881,-0.0161196071960053,0.014689328319916,-0.0345404430495247,0,0,0
379,-0.165108175978091,-0.085370232246203,-0.0104888707241661,-1.3897093044335,-0.862940019505548,-1.22159052322462,-1.84277763060588,1.12755745446317,87.889335863802,0.00809095224799295,0.00395247651598536,0.000720066854505309,-0.0163029714653728,0.0146138928823813,-0.0345443413291534,0,0,0
380,-0.171029305619945,-0.0737219589732529,-0.0308546411131896,-1.40769193191659,-0.854513634053461,-1.26477914527643,-1.85819818490024,1.12819355500381,87.8562139500274,0.0081101869320801,0.00395511695637292,0.000730749744411019,-0.0164956960519479,0.0145538899626308,-0.0345491604903837,0,0,0
381,-0.167739891682535,-0.0663094942686982,-0.0295044493083758,-1.42621020989964,-0.849697922113922,-1.30658246280726,-1.86596741003584,1.12321284754405,87.831419441097,0.00812865618018679,0.00395732344387892,0.000740843370592765,-0.016678131127673,0.0144987330069247,-0.0345536480123697,0,0,0
382,-0.167364408920882,-0.0692630219360159,-0.00317617966210448,-1.44415782961005,-0.837966740546231,-1.18944584075261,-1.86356545069836,1.12572190030188,87.8069149208307,0.00814647613708144,0.00396010739197315,0.0007508295329272,-0.0168428417972555,0.0144312762996125,-0.034556819604598,0,0,0
383,-0.162344324602158,-0.0659547501921856,-0.013495985853767,-1.461981427056,-0.825697263496356,-1.01860941363724,-1.87636213134048,1.12877857499597,87.7794054504234,0.00816350742270593,0.00396268968754109,0.000760244731634644,-0.0170021871662853,0.0143734800625161,-0.0345603472824409,0,0,0
384,-0.169685021753424,-0.0600281960270266,-0.0210924183318152,-1.46904014073357,-0.806411239757886,-0.885610442575175,-1.87388256924448,1.16855060667415,87.7707430011348,0.00818107957325511,0.00396465256660252,0.000769801616948718,-0.0171677503498415,0.014321969319179,-0.0345643564955547,0,0,0
385,-0.185796766725508,0.0173065509736177,-0.0614059316614326,-1.44775735681435,-0.668848630963871,-0.774059587434794,-1.8783919880556,1.60689658451973,87.7406896491129,0.00820103829422194,0.00395947994812798,0.000780416798591444,-0.0173732238559462,0.0143156177925215,-0.034570691343453,0,0,0
386,-0.176117209080295,-0.0878409331168561,0.0254062759648874,-1.6527034242273,-0.236453991754018,-0.767363514058409,-1.80083113433819,1.55225208908817,87.6229233259113,0.00822002132138238,0.00396246476067484,0.000799816667371234,-0.017560834910052,0.0142163951536592,-0.0345735343193556,0,0,0
387,-0.21965605381359,-0.0651888704072978,0.0405902433063767,-1.45396081209981,1.4312814119007,-0.726600032472548,-1.79364738796581,1.5042019279677,87.9321345356701,0.00824399304091829,0.00396183769797832,0.000827124329472825,-0.0178083108353577,0.0141004027356808,-0.0345771021690151,0,0,0
388,-0.200295097118573,-0.0140455688201024,0.0162997078658527,-1.2269293362408,0.249955840601913,-0.661647981184604,-1.93515323574672,1.50190847556286,88.1557955165972,0.00826597432558434,0.00395731479622794,0.000853942278381349,-0.0180483439430445,0.0140181869492667,-0.0345813968451454,0,0,0
389,-0.175376135071294,-0.061820993427105,0.0291101548630702,-1.56068238447915,0.141476229103626,-0.570771102671613,-1.73062609686866,1.52018571535096,88.3905319053889,0.008284774647417,0.00395699799221482,0.000881325925104048,-0.0182590891900342,0.0139186113344421,-0.0345846672187882,0,0,0
390,-0.183235511415933,-0.0892775254064757,0.0168807461903269,-1.26926732075106,0.318002828113676,-0.509188993986894,-1.59646896050374,1.27019784291204,88.4498206323588,0.00830378175808951,0.00395834980943483,0.00091220143370369,-0.0184798497285595,0.0138132395295551,-0.0345886317461328,0,0,0
391,-0.203945343873449,-0.00996393070355772,0.120773959464726,-1.19716253627189,0.38678691418061,-0.450359220378703,-1.43002044535824,1.11730101444087,88.2456163225028,0.00832436366162316,0.00395339928695882,0.000944834968155484,-0.0187135497003575,0.0136725629342406,-0.034589179301046,0,0,0
392,-0.207232979137966,-0.0471614107275684,0.00499979339778159,-1.56737661313855,0.427604525970945,-0.479720058683653,-1.70576124562582,1.38612625540293,87.3429996099534,0.0083444521591556,0.00395087393200412,0.000979492415765007,-0.0189531389831928,0.0135800584519249,-0.0345939663195707,0,0,0
393,-0.19394061031345,-0.0358540936317553,0.0678007977299341,-1.45132645140222,0.379368590407835,-0.482564588854332,-1.94279455030793,1.51615578164406,86.3445561653994,0.00836244223964765,0.00394826394810537,0.0010113392117108,-0.019168740028477,0.0134651110720154,-0.0345960085800222,0,0,0
394,-0.0972059378088667,-0.0308388203608914,-0.0435116341459412,-1.53914856015547,-0.77656782579474,-0.577492940806817,-2.07607139671599,1.53877322296297,86.0544375732055,0.00837105451343566,0.0039479866399693,0.00102764226901654,-0.0192717437985706,0.0134434089939939,-0.0345994603722598,0,0,0
395,-0.119532796048668,0.00357620275521064,-0.00591389544414717,-0.932500284733351,1.57623234670778,-0.52108570408777,-2.20710311765213,1.67190588929809,85.573456522708,0.00838123040496701,0.00394450427008548,0.00104512485016759,-0.0193928322084492,0.0134102730857381,-0.0346020000343127,0,0,0
396,-0.218302479495001,-0.0513356506951332,-0.0143841244908886,-1.24299267224615,1.43868342775945,-0.501093063976439,-2.14161583922227,1.39862426016197,84.9540665181595,0.00839876611410702,0.00394349590510505,0.00107469170028178,-0.0195937833926918,0.0133381127081199,-0.0346065680131053,0,0,0
397,-0.170691809435247,-0.020648322680179,0.0433420494253504,-1.50407902017946,0.306986123685301,-0.474583553384471,-2.1236825350361,1.341037291143,84.9367658283501,0.00841216617021493,0.003942213411379,0.00109314858386883,-0.0197387019954637,0.0132629424920051,-0.0346079717953844,0,0,0
398,-0.183681059318451,-0.0435124162129235,-0.0192749489556371,-1.18917046884803,0.0628415027020187,-0.495713020524968,-1.99279782453069,1.34706424566466,84.7674331446175,0.0084260486718584,0.00394277027174572,0.00111065626837886,-0.0198780652538269,0.0132155011620902,-0.0346113804984188,0,0,0
399,-0.177295425874693,-0.0243238210550007,0.0724513116614939,-1.13212630259341,0.733457844450877,-0.471599979813253,-2.03478921202924,1.4970282003552,84.5427867794822,0.00843932736437826,0.00394282617085482,0.00112333551581158,-0.0200047757652433,0.0131310987997505,-0.0346114068825696,0,0,0
400,-0.180714573310223,-0.0503516765389964,0.0536021762792387,-1.3077695439847,0.376023282348475,-0.436562696533818,-1.98871744636439,1.30832754507544,84.1039898260183,0.00845261628830496,0.00394530368617778,0.00113393630319879,-0.0201212078444078,0.0130508079283592,-0.0346118565929841,0,0,0
401,-0.159874673122376,-0.0344662066797028,0.0671857324950141,-1.1782818283308,-0.506190250894656,-0.456893516074845,-1.9900093653002,1.13964616674351,83.5214682968131,0.00846441135720382,0.00394780087787347,0.00113730221964761,-0.0202064960415052,0.0129789711128891,-0.0346111956484118,0,0,0
402,-0.168840034660613,-0.0300393049064844,0.100252641297711,-1.40367812822717,0.182727019063105,-0.464197492814095,-1.89801575774336,0.993888293188672,82.7315266514764,0.00847699462896664,0.00395112974424804,0.00113336508434199,-0.020271907825307,0.01289724659644,-0.0346090058897902,0,0,0
403,-0.136789567691259,-0.0448759317200604,0.00409241831831523,-1.44952391811159,0.328005715341854,-0.513149408617187,-1.97354879682866,1.17468929970766,81.8261084553811,0.00848737791340185,0.00395534699377231,0.00112648741919396,-0.0203182185235757,0.0128704974110571,-0.0346095717358082,0,0,0
404,-0.24909062156176,-0.051070479766917,0.0484393402529054,-1.14627146405155,0.600682544435003,-0.548836043957133,-1.88364283855583,1.36697858350502,80.4571613348459,0.00850628619324209,0.00396152147017057,0.00111010224035643,-0.0203940689157074,0.0128158179664343,-0.0346093132728147,0,0,0
405,-0.192326131203409,-0.0298591442228355,0.0198726177031306,-1.23196621416355,-0.388588144245212,-0.539146403608982,-1.97851882958121,1.18680312153036,76.9739487484994,0.00852108257121041,0.00396582481462458,0.0010955591861474,-0.0204556429443343,0.0127870758987186,-0.0346097253758073,0,0,0
406,-0.035732041471807,-0.0448591805724465,-0.0717231889255695,-1.54711945040731,0.0747591315330851,-0.552620275836817,-2.4123115224984,1.18963470825628,75.1897423480003,0.00852400341032943,0.0039689874533583,0.00109324894590583,-0.0204758401526574,0.0128027757313549,-0.0346121825912629,0,0,0
407,-0.0474323511462589,-0.0357731955952332,-0.00329599005321472,-1.7827301250577,0.675395502335313,-0.548114372810923,-2.34423061517917,1.07325653608362,76.7223063292892,0.00852768360181135,0.00397227680854802,0.00108901333064091,-0.0204893847501798,0.0127838376359755,-0.0346122639182065,0,0,0
408,-0.0462869524230141,-0.019132420663599,-0.0260658132481341,-1.83877046120529,0.269834538842533,-0.547521904550969,-2.23357405343272,1.18259871455753,78.6795941233611,0.00853145382303624,0.00397415159844356,0.00108371831043229,-0.0205080103315665,0.012787903754478,-0.0346132136625721,0,0,0
409,-0.0779389890057108,-0.0627236669715652,-0.0562928947919751,-1.58070557807832,0.0446337612540405,-0.566288307180543,-2.24038003590457,1.19807835988968,79.9009839558278,0.00853746362795948,0.00397954250347156,0.00107587293040745,-0.0205412388223528,0.0127859464254848,-0.0346154281340424,0,0,0
410,-0.0792051825272408,-0.0336795938362053,0.00479612432414479,-1.45689901512469,-0.625329229977978,-0.568689575756983,-2.32297005859551,1.4613627194798,80.4018258051113,0.00854339910055134,0.00398359383608862,0.0010672787847862,-0.0205613900084812,0.0127629577498761,-0.034615422493102,0,0,0
411,-0.0853632721056243,0.0157947434323638,-0.023256901027978,-1.58718814475378,0.863404924869886,-0.599085530986063,-2.34164193989367,1.84566577554062,80.9697983077789,0.00855016894512679,0.00398333060820067,0.00105782981608508,-0.0205959170025207,0.0127853514968815,-0.0346166037945986,0,0,0
412,-0.0661350455718168,-0.0201847850396968,0.0140606247554194,-1.33631893531572,-0.424797464973852,-0.602487396681688,-2.30896204974132,2.07907578495237,82.8831932517052,0.00855504336895975,0.00398580549058057,0.00105483491410152,-0.0206210288137252,0.0127599762472948,-0.0346164030695819,0,0,0
413,-0.139777181198661,-0.0478680354640568,-0.0601280223084463,-1.75842690002526,0.813059202673948,-0.633336637436083,-2.17660238006498,2.01899296059612,82.9958709518721,0.00856532540283278,0.00398977568116249,0.00105406111300317,-0.0206947636994657,0.0127593671230628,-0.0346195812742186,0,0,0
414,-0.153305916473218,0.0129575213280075,-0.0125489511476444,-1.66659080686316,0.315391754253827,-0.643576839623353,-2.17471530425669,1.82931825942947,82.4813949780038,0.00857691970560379,0.00398951837601012,0.00105465667451626,-0.0207806373708229,0.0127579300006613,-0.0346215211429605,0,0,0
415,-0.126657449828128,-0.0279544360166302,-0.0207256385160543,-1.68771226012154,0.74750699105552,-0.690052241682841,-2.24887550623357,1.91430550224212,82.1200366804271,0.00858617780884777,0.00399187890028388,0.00105861318810564,-0.0208516339240347,0.012740657980267,-0.0346233684328092,0,0,0
416,-0.159339786085317,-0.00223200512958677,-0.0179174422931843,-1.80450369386165,0.0946593963633148,-0.726012830551064,-2.25249003023016,1.91028919201888,82.2096604503689,0.00859797949601057,0.00399229268237243,0.00106632388000144,-0.0209490512240005,0.0127275173028424,-0.0346256882195662,0,0,0
417,-0.144380346452222,-0.0130341516794328,-0.0022027634516751,-1.51514014378051,0.386554118091023,-0.748801022580508,-2.38690481799335,2.00543862568433,82.134691612114,0.00860848237059769,0.00399335543178916,0.00107605031959392,-0.0210397924918299,0.0126998532642786,-0.0346273620279611,0,0,0
418,-0.120284495168068,-0.00693195745626518,-0.0222606181299057,-1.94412284363921,-0.416190703536904,-0.789035643643176,-2.22784731141594,1.83490570753326,81.8998733355958,0.00861719891998998,0.00399379778485105,0.00108614562300669,-0.0211159939133189,0.0126886587951958,-0.0346293196161395,0,0,0
419,-0.13144795616189,0.0284861341655365,0.050235236583037,-1.61557543151503,-0.483572439812019,-0.788611085632911,-2.13994655964419,1.96211429707657,81.5514664115717,0.00862699240633067,0.00399204668230281,0.00109680211453908,-0.0212110081528327,0.0126470797222231,-0.0346294570350054,0,0,0
420,-0.132479450837173,-0.00160896614137762,-0.00817484684124026,-1.97102591502585,0.967231919736812,-0.802795697747182,-2.19644805739214,1.86485749098457,81.0825359018291,0.00863643031883465,0.00399196993293378,0.00110886259667853,-0.0212954904193371,0.0126289659601373,-0.0346311404132517,0,0,0
421,-0.130024705604214,-0.0165481758497332,-0.0481387808566594,-2.1315084733402,1.01312203294449,-0.838626555332173,-2.19987375456168,1.85760696632331,80.5975464545073,0.00864538384051504,0.00399276766087821,0.0011218347179529,-0.0213695218534882,0.0126287550164471,-0.034633793794026,0,0,0
422,-0.141197535281059,-0.0169208465765323,-0.0330139858003647,-1.79700811492012,-0.346337493529277,-0.859755505608148,-2.21372033175014,1.85919933478122,80.1853144388738,0.00865500117279285,0.00399390659254948,0.00113596740303414,-0.0214514525176516,0.012616191572552,-0.0346361616333117,0,0,0
423,-0.121654641275583,0.0210024393765096,-0.00098851744492371,-1.88749226360585,0.670694383396649,-0.882300034584832,-2.12718838938546,1.88556273916006,79.8156979439006,0.00866360923786149,0.003992346674163,0.00114758191599207,-0.0215303496929303,0.0126033527154015,-0.0346374644499358,0,0,0
424,-0.133297202325346,-0.0206946078425876,0.0305856913040261,-2.09504751300926,0.136285071652177,-0.881436686907,-2.18819846890498,1.78585281071145,79.4435677039141,0.00867269443830606,0.00399419425400308,0.0011594699824073,-0.021616449996341,0.0125530918584958,-0.0346380043489723,0,0,0
425,-0.112305538187955,0.0041291879462424,0.0340970184246475,-1.878761230941,-0.0926644664031246,-0.883238425989595,-2.06698073409484,1.91663313188637,79.0744588410047,0.00868051697203061,0.00399432653129403,0.0011689748571428,-0.0216925124938664,0.012513747021499,-0.0346382183112027,0,0,0
426,-0.128378006310502,0.00371516500172575,-0.0600370698058356,-1.77892214891529,-0.856111346485157,-0.920956694235469,-1.84849069430428,1.66926068420393,78.835596401974,0.00868905995456481,0.00399423467297132,0.00118044629446561,-0.0217537087710087,0.0125283374735836,-0.0346408843098773,0,0,0
427,-0.139601149448654,-0.0101217115507311,-0.0261255828715297,-1.54861787009963,0.6579788205957,-0.96308951731265,-1.53138412509688,1.84000161076464,78.5427246178187,0.00869831350847089,0.00399529745794996,0.00119119782187204,-0.0218250862727995,0.0125167653380386,-0.034642742924533,0,0,0
428,-0.126669451860248,-0.0210617835967515,0.0186932086708978,-2.03764371583759,0.521337437031146,-0.97342285397489,-1.15619364217119,1.63263678094602,78.2797364230118,0.00870672702477224,0.0039973660642874,0.00120067032739836,-0.0218999506565651,0.0124761823150629,-0.0346433621011514,0,0,0
429,-0.0970954205464372,0.0173573662615869,-0.0312897264981953,-2.15316244616304,-0.3906395412016,-1.00536836789389,-0.72315233144898,1.59318430015227,78.0852339811852,0.00871334762395818,0.00399652700830413,0.0012074766897496,-0.0219467895933629,0.0124851935534744,-0.0346448021483184,0,0,0
430,-0.135765481215174,-0.0206534291912455,-0.00601389354311758,-2.15232025175283,-0.148395690469009,-0.974555623734622,-0.156394876804591,1.65223581963617,77.924964048851,0.00872228792333378,0.00399880798805378,0.00121571514457382,-0.0220159032052829,0.0124596968109621,-0.0346460263732536,0,0,0
