Navi_result_ 1,Navi_result_ 2,Navi_result_ 3,Navi_result_ 4,Navi_result_ 5,Navi_result_ 6,Navi_result_ 7,Navi_result_ 8,Navi_result_ 9,Navi_result_10,Navi_result_11,Navi_result_12,Navi_result_13,Navi_result_14,Navi_result_15,Navi_result_16,Navi_result_17,Navi_result_18,Navi_result_19
198,0.205182162732669,0.0568053597706815,-0.00408299227498952,-1.33522938894259,0.0758241328176641,-1.93936764746711,0.462774376765476,1.69130734837683,91.8767940797768,0.00623407089146597,0.00309780741157059,-2.05093723484427e-05,0.00402584038371343,-0.0335235790774732,-0.0342312912307639,0,0,0
199,0.111010320203977,-0.0119782604770702,-0.0161191814333432,-1.24839812458788,0.5225909962492,-2.03821047083872,0.637575364394966,1.75752293167353,92.7220598484121,0.00624142398228055,0.00311198727458846,-2.12204363642823e-05,0.0037858471177128,-0.0339530096862487,-0.0342312160915308,0,0,0
200,0.00853711460644607,-0.109773192324512,-0.0563551539615955,-1.19403655845929,0.81568005699611,-2.11539579918686,0.547868397636074,1.58915793634298,92.854572095174,0.00623833065980563,0.00311036669988263,-2.12553046992936e-05,0.00293952179128497,-0.0331113607895963,-0.0342546203775061,0,0,0
201,-0.0263530586335695,-0.164219062433073,-0.0458843682371934,-1.41414033033982,0.726411740693035,-2.19049804495009,0.314163671263762,1.70382603200854,92.251193738733,0.00623347204032751,0.0031038900596948,-2.10852002530197e-05,0.00175998083250678,-0.0317542317783396,-0.0342851518404496,0,0,0
202,-0.04586892280892,-0.186259568595707,-0.0260561926205703,-1.55390957547752,0.243904856941811,-2.22225012996168,0.156721029574453,1.81985881230321,91.6602014569253,0.00622911565325791,0.00309509401938688,-2.0776507831171e-05,0.000472065236064394,-0.0302588912903012,-0.0343155454604771,0,0,0
203,-0.0436855562124691,-0.226263330634968,-0.0120697420282909,-1.11571385768627,0.31531764533126,-2.27782368443176,0.336015036678842,1.93379174781913,91.6835765881332,0.00622626539725758,0.00308545717327349,-2.04484731954839e-05,-0.00109915901091446,-0.028633329933368,-0.0343493866811234,0,0,0
204,-0.0872534897338542,-0.261895185433879,-0.0678722444607116,-1.27644771156099,0.912314297500904,-2.33952981182236,0.172965140118768,1.9599849474648,91.5892885628536,0.00622418302169516,0.00307439257951571,-1.99348754877207e-05,-0.00256623283466715,-0.0266292651438665,-0.0343908758524833,0,0,0
205,-0.110579933085353,-0.270005319931137,-0.0407635961241403,-1.23648774240337,-0.00617337782064696,-2.36005855695731,0.227242139202518,1.95109944634324,92.3270670681422,0.00622322734378509,0.00306121979811293,-1.90296592876681e-05,-0.00402805528366867,-0.0246946161109741,-0.0344281657675846,0,0,0
206,-0.133559378734786,-0.275404869630783,-0.0131429111945202,-1.10434731976738,1.23893522907035,-2.32079067718516,0.207643652173505,1.92628222599337,92.8421658768365,0.00622398682345731,0.00304688688756658,-1.77180872830346e-05,-0.00541242265922309,-0.0228341416633529,-0.0344601526873088,0,0,0
207,-0.21268811034897,-0.31740894663748,-0.0833459446497291,-1.00232182720106,1.7042995713318,-2.35499857581398,0.234912723125455,2.09049879526525,92.6853661441698,0.00622644583044451,0.00303103522146589,-1.56944898956738e-05,-0.00648395051383774,-0.0204711601933004,-0.0344985161343723,0,0,0
208,-0.169180819743659,-0.335744984264824,-0.0320910679718912,-1.23781815325685,0.454536533039319,-2.37796335900776,0.324030438390738,2.1598745256513,92.5259655040955,0.00623198278392959,0.00302051185210088,-1.4137727263311e-05,-0.00766443858595529,-0.0182775335485319,-0.0345311215361447,0,0,0
209,-0.218566864252117,-0.332851495730345,0.0292902695283291,-1.15171796157654,1.3883596181425,-2.3974738386711,0.316713376110602,2.26204150132418,92.4078500308053,0.0062408946965734,0.003012896185419,-1.21234272403011e-05,-0.0084066657741603,-0.0159391939620089,-0.0345495313156597,0,0,0
210,-0.116283167157231,-0.30467501188912,-0.123406946412484,-1.45106189962974,0.554393900456424,-2.51943676672786,-0.0866913241360664,2.45155516755573,92.2525349187204,0.00624759598010311,0.00300773485676693,-1.08883645111214e-05,-0.0093559622357595,-0.0142434487883624,-0.0345860906740498,0,0,0
211,-0.261195004791508,-0.356362766849996,-0.0507085825874696,-1.31638716004545,0.943775246140102,-2.61995090023528,-0.650126569435325,2.44203698346741,92.0811186388424,0.0062612415270028,0.00300614449669296,-8.32949573483848e-06,-0.00961467173652651,-0.0116741018248107,-0.0346067330705227,0,0,0
212,-0.230863276778331,-0.344226064646472,-0.0388371025671352,-1.456699405324,0.530687555629908,-2.68947731465479,-1.23169372207714,2.47951085743225,91.9203169396177,0.00627737245419407,0.00301298266360578,-6.77746701758267e-06,-0.00962608726599575,-0.00913603811726773,-0.0346213058778301,0,0,0
213,-0.262621666621844,-0.404913942124754,-0.107109121677172,-1.49453803444999,0.375137977973322,-2.78049694094409,-1.57364715738072,2.60437930473773,91.5695250926302,0.00629798911509608,0.00302636029802317,-5.29704092770569e-06,-0.00944277915755077,-0.00615644260451936,-0.0346426188238068,0,0,0
214,-0.269996528098556,-0.35646690739881,0.0243459574288559,-1.65579324395537,0.412621226087437,-2.76205653843458,-2.15907408190358,2.34613833656247,91.0960996627485,0.00632072306702079,0.0030430140901263,-3.64344010175445e-06,-0.00903409453022657,-0.00342394197840761,-0.0346431377180428,0,0,0
215,-0.255523778107226,-0.334122089480477,0.0545659010045554,-1.6393255365017,-0.35643785243424,-2.6491249158379,-2.49909694034988,2.48749657633138,90.4625558399797,0.00634526006229359,0.00306721189006354,-2.98220685249573e-06,-0.00837717031837377,-0.000722643467179528,-0.0346357155832267,0,0,0
216,-0.253007690184563,-0.352238818221357,0.00538366237460683,-1.66484400384093,-0.0945994660578442,-2.54038538372352,-2.91010424569859,2.2971520365822,89.8390400286764,0.00637168655671143,0.00309742334971258,-2.90025516032009e-06,-0.0076101463849212,0.00204897339941928,-0.0346323351397203,0,0,0
217,-0.23255994040622,-0.322911964118205,-0.0289506087610914,-1.45722859788577,0.13838116028818,-2.4540862654603,-3.19625082249038,2.26664225726001,89.1906360041921,0.00639646237613333,0.00312764212802196,-2.7959732653678e-06,-0.00686326955588388,0.00449956476132556,-0.034631409231624,0,0,0
218,-0.203027638634798,-0.322428129326841,0.0507223541632121,-1.60240705133674,0.436841744870703,-2.33864175161942,-3.44521373252515,2.31385466101786,88.6247841133902,0.00642085813380189,0.0031586671058046,-2.80787063657903e-06,-0.00634489491842919,0.0066309116869921,-0.0346238415147759,0,0,0
219,-0.191108636283218,-0.304127962309355,0.0301514508870494,-1.55460804037943,0.808007764375964,-2.25351310788041,-3.52221858260691,2.35461657827159,88.3248943442282,0.006443738206748,0.00318818136965913,-2.31096071789872e-06,-0.00590314289934311,0.00848430331501594,-0.0346184883937486,0,0,0
220,-0.186253989846811,-0.331049350023479,-0.0518382752718194,-1.6606184587431,1.35750488326627,-2.23170741737716,-3.37543956862215,2.52284980857018,88.0394717258611,0.00646659071168889,0.0032201880322872,-1.66654142250642e-06,-0.00550190854206855,0.0103026115051773,-0.0346225522575386,0,0,0
221,-0.190998187567361,-0.3343565658254,-0.0196314456250968,-1.55624682689393,0.106375195370586,-2.20085726542657,-2.92961901558487,2.64928322320868,87.4135978570117,0.0064901538542936,0.00325439831927053,-7.75546495984211e-07,-0.0051194972528982,0.0120264151262006,-0.0346227797610667,0,0,0
222,-0.186339199337087,-0.317697793266706,0.0189448922552535,-1.17875112985644,0.912546875774449,-2.14175041880482,-2.81496700003861,2.87899918109079,86.7072127173024,0.00651324908344747,0.00328729097007028,7.9164643371353e-07,-0.00481664750962768,0.0135187960024069,-0.0346190803858415,0,0,0
223,-0.146595011897835,-0.311462680420506,0.0201204417954448,-1.43679413211828,-0.148470907047973,-2.1018199889692,-2.28300558109947,2.5988537887662,86.042558272858,0.00653331301662852,0.00331821052671858,2.6274556118317e-06,-0.00471384821854646,0.0147188161026168,-0.0346174467146697,0,0,0
224,-0.154198699034307,-0.273268271033494,0.0500426835331155,-1.43496799172738,0.791832869536583,-2.03354856796777,-1.61540025195322,2.98964790667835,85.2978818994377,0.00655323247309312,0.00334752759821557,4.8250182087684e-06,-0.00455813333587046,0.0157649040614012,-0.0346110139314184,0,0,0
225,-0.0926599494627136,-0.273280323372418,0.00904871819797615,-1.53033357813115,-0.172968496414089,-1.97818634503237,-1.14389262360284,3.04785535658411,84.7634620345654,0.00656806081520042,0.00337603225230555,6.37009826799293e-06,-0.00457522941379877,0.0165652650547523,-0.0346109824460863,0,0,0
226,-0.0791394131384284,-0.302333189195036,0.000140470086651745,-1.22079883865922,0.890201989806058,-1.92281921474437,-0.590382106973277,3.05498018373184,84.6728990166621,0.00658242904984714,0.00340857966142888,7.72014523642915e-06,-0.00463130780091492,0.0173271267266291,-0.0346124380916004,0,0,0
227,-0.0572746485668887,-0.322307181855592,0.00571705456364474,-1.15217680554736,0.105919592447915,-1.84400824311364,-0.223773546157735,3.04435297303803,84.6348445674196,0.00659535878878091,0.00344227469165131,9.61196411078063e-06,-0.0048026251929062,0.0179648654207963,-0.0346149692759885,0,0,0
228,-0.0693403711035931,-0.298835448467759,0.0296513353517285,-1.33924210908276,-0.534461822444705,-1.80712507175688,0.234833337519207,3.22818904399268,84.8466570346512,0.00660876627503916,0.00347348513738506,1.26683876816533e-05,-0.00497492061638315,0.0184970606066221,-0.034614681591621,0,0,0
229,-0.0928560967279912,-0.299743986368945,0.0298126552192121,-1.21822605686361,-0.0419807128867827,-1.78168761647854,0.298297606817418,3.26897486976624,84.995322476052,0.00662389154828704,0.00350715466923961,1.58973078679912e-05,-0.0050640216453657,0.019049305381626,-0.034612944441444,0,0,0
230,-0.0948467975106304,-0.313030154583974,0.0252124403748921,-1.36745708618946,-0.364805214111584,-1.74660177874063,0.358059726856378,3.2280564265336,85.0848038087526,0.00663930417386103,0.00354239904870171,1.98438540092678e-05,-0.00517635761435228,0.0195526968247665,-0.034611952411157,0,0,0
231,-0.0804845252278028,-0.270195058553323,0.0348315090751523,-1.21607551855618,0.397797877691015,-1.71414060309705,0.505941868333118,3.16965954066825,85.1023304166464,0.00665263441636586,0.00357348228661967,2.33923460697006e-05,-0.00528244096693671,0.0199335161939673,-0.034609512295138,0,0,0
232,-0.0570839216782248,-0.291312406378992,0.067172352321471,-1.05225355085281,0.357179678722068,-1.6309995193581,0.468524540653474,2.98536918070691,85.1111925233746,0.0066648050699285,0.00360627046229168,2.74203826296389e-05,-0.00548829305748361,0.0202137570189534,-0.0346055511939243,0,0,0
233,-0.117500974811645,-0.28840607588339,-0.0112791627219282,-1.07650172206775,0.499310028712297,-1.60684464546561,0.557127094356194,3.00850248773943,85.0761834409454,0.0066807713375727,0.00364121378314125,3.23089981020709e-05,-0.00552034741762302,0.0205951409942404,-0.0346063466245965,0,0,0
234,-0.0907112898771612,-0.258761050475105,0.00831587570395331,-1.33025527821928,-0.161032199789948,-1.60018687432707,0.557232096146274,2.77305202622439,84.8943782742143,0.00669389062711368,0.00367298728286862,3.65055127575396e-05,-0.00558321685618742,0.0208700165805374,-0.0346054692892555,0,0,0
235,-0.100490222837903,-0.265769283885245,0.00897530293732479,-1.18159691579933,0.35943599926423,-1.552497644922,0.486618955559359,2.69802964926217,84.733971583128,0.00670791255720413,0.003706464591603,4.09616685281721e-05,-0.00563250773218367,0.0211274517743276,-0.0346042678961109,0,0,0
236,-0.0998146353430074,-0.30938782818615,-0.0677158354122535,-1.51520054934906,0.0539896867120221,-1.55023093932294,0.481680023617097,2.26893502550697,84.6025404786453,0.0067209477693252,0.00374582697205934,4.56106027381501e-05,-0.00565098150137631,0.0213872263016939,-0.0346096714176516,0,0,0
237,-0.0678781842313598,-0.253495365502427,0.0357867592014436,-1.25948629701611,1.4674341826899,-1.53010762496014,0.414585380101349,2.29217670376284,84.4978188182972,0.00673184117508199,0.00377821381798897,4.9402906310201e-05,-0.00574049378924986,0.0215194491210307,-0.0346063771139594,0,0,0
238,-0.045880838090798,-0.227285426348622,-0.017462473223847,-1.27571107111635,-0.0992571333431828,-1.53674178269643,0.418476563024541,2.1544397525998,84.5016958037329,0.00673941001393617,0.00380647040878439,5.31205288254004e-05,-0.00582549166352663,0.0215950342214632,-0.0346077920227919,0,0,0
239,-0.031728785708987,-0.243275822492159,0.000787037507799043,-1.02250372508195,1.36945229410083,-1.53802324145489,0.416597130341361,2.03708901281257,84.6516257870067,0.00674653984768563,0.00383558917092545,5.76121214159636e-05,-0.0059638696196087,0.0216071776463689,-0.0346083974702588,0,0,0
240,-0.0356598430373563,-0.22998992594443,0.000259843147908181,-1.36892988362547,0.0249443277352577,-1.54663665140747,0.405630543411385,1.88134719896678,84.7951844128956,0.00675395310196084,0.00386315198759322,6.2487276427641e-05,-0.00609943526750932,0.0215996146294278,-0.0346089555773884,0,0,0
241,-0.0580540060718828,-0.229564623991291,0.0140524964057423,-1.14065881629699,-0.162578385371133,-1.54197833992313,0.439533836881864,1.76364069314405,84.9319704619637,0.00676373432162162,0.00389158167487647,6.77189772302634e-05,-0.00622003973569135,0.02159689910603,-0.0346080264601723,0,0,0
242,-0.0532449997484044,-0.209241908093816,0.0338183909091797,-1.50827549323651,-0.171914683584492,-1.52882531752373,0.313253293242846,1.49666086642066,85.0506165458172,0.006773287953644,0.00391736235206253,7.2918289995014e-05,-0.00635002578018488,0.0215674581084762,-0.0346055101027324,0,0,0
243,-0.0490300646770816,-0.197460372238229,0.017599954733547,-1.32311312971467,-1.00351656634596,-1.51333863769251,0.446187058989043,1.34245933137947,85.1610057528303,0.00678200239991547,0.00394160212238246,7.80974802901699e-05,-0.00647003598646072,0.0215237386874814,-0.034604263048691,0,0,0
244,-0.0613470370036082,-0.189140264389707,0.0339254928091602,-1.15665413004251,0.237522758308766,-1.49063202822954,0.526609814939138,1.37076982703635,85.2838112658298,0.00679231860144366,0.00396502068523219,8.35338455817654e-05,-0.00658808719483523,0.0214725948684121,-0.0346016151300961,0,0,0
245,-0.067739991339645,-0.17527159783706,0.0227816575327335,-1.28075479680945,-0.367122550082421,-1.47589683705787,0.408791006702966,1.28518845757338,85.332925433283,0.00680283287935932,0.00398714710418113,8.87406832989335e-05,-0.00668630872433547,0.0214257034314679,-0.0345996244211195,0,0,0
246,-0.0510111370540649,-0.174771879641842,0.0210441636134167,-1.14569819858446,0.144668438035555,-1.45577853503565,0.612212777421006,0.93737542736941,85.4239232144146,0.00681168784303423,0.00400855711898611,9.38299338965132e-05,-0.00679343940696196,0.0213529056604705,-0.0345979641832217,0,0,0
247,-0.0677210744537331,-0.15567778578766,0.0198842285592559,-1.2785862905389,0.791978012191315,-1.44219322182145,0.62359119408608,0.725165923728026,85.2982564279737,0.00682219408847469,0.00402791557552495,9.89324987653556e-05,-0.00688575239570248,0.0212908943200479,-0.0345962207120005,0,0,0
248,-0.099864635986286,-0.136714314024083,-0.0200309644818323,-1.27684392224126,-0.432654467015051,-1.46764513744179,0.523816183741461,0.554065486735507,84.9582492594054,0.00683498199129334,0.00404628221142989,0.000103812509264446,-0.00693188483319381,0.02126441840706,-0.0345970320718117,0,0,0
249,-0.0712857418854176,-0.145439219118469,-0.00119184876244027,-1.4905761570958,0.210674869658249,-1.49466679716515,0.613399280597825,0.45898585837598,84.6944859991992,0.0068444065224649,0.00406601101047775,0.000107434617863821,-0.00697440196069775,0.0212149497442727,-0.0345960438226362,0,0,0
250,-0.0498246672216069,-0.113724859125032,0.0248171691676418,-1.64208242037489,0.708674621484075,-1.49792028952181,0.612270801947194,0.345909350378821,84.4419191173617,0.00685138929187461,0.00408155620527156,0.000109895876407365,-0.00701540709212848,0.0211653881765055,-0.0345928733030273,0,0,0
251,-0.028314947387226,-0.0822490929284321,0.0625481117898635,-1.44720462199643,1.12683750362409,-1.48549910543949,0.487229733303311,0.166238292398897,84.1929047183681,0.00685617285599841,0.00409273505331674,0.000111424203095713,-0.00706389428455169,0.0211155956207168,-0.0345867941498251,0,0,0
252,-0.021192491541032,-0.0844788157230774,0.0477798071774458,-1.47253677641856,-0.443239997594402,-1.47054602444334,0.486243069316737,0.0787116953938009,83.9958178925048,0.00685987320068055,0.00410414108861049,0.000112934534959486,-0.00710765858492679,0.0210611283950401,-0.0345818705416818,0,0,0
253,-0.0172042097886203,-0.0542464889516694,-0.00399206682592546,-1.49513710749716,-0.111742740714648,-1.48715109316481,0.471828236535501,-0.0476731126582626,84.2014329022651,0.00686238196876609,0.00411135351619521,0.000114102895033319,-0.00712418035586409,0.0210285162278474,-0.0345807103784074,0,0,0
254,0.0139023449494933,-0.100285046130459,-0.0167172967020233,-1.4170938972029,0.228347294291912,-1.49312541350283,0.334077025361032,-0.341112644238677,85.0734303389696,0.00686194938224397,0.00412288127076534,0.000116255952323968,-0.00715594109956603,0.0209448208409846,-0.0345807208214928,0,0,0
255,-0.0378127940877202,-0.118468565952572,-0.0310875815640466,-1.32725466981753,-0.443363894699328,-1.51118813341608,0.429407643612876,-0.547815873434551,85.7560835244923,0.00686763515735842,0.00413733566184804,0.00011979367479842,-0.00720142274110602,0.0208589411356021,-0.0345822097009352,0,0,0
256,-0.0507665759365299,-0.108684999013789,-0.0211263618479662,-1.29660004550658,-0.193713635416264,-1.52108665424943,0.385134877136778,-0.39699702984582,85.5699532004985,0.00687444058115612,0.00415132005996341,0.000122744097439568,-0.00723798884691642,0.0207849089658295,-0.0345827449312142,0,0,0
257,-0.0407715397285497,-0.087380476646814,-0.0121723229465019,-1.23373631848267,0.0026444629348695,-1.51336864368607,0.335049476456937,-0.593573147314346,85.5131916886381,0.00687996375524678,0.00416252480437671,0.000125028770057339,-0.00726893846090181,0.0207230074571956,-0.0345825021585838,0,0,0
258,-0.0371766594160476,-0.0819969310327977,-0.0412278515587233,-1.17193230377666,0.192866404430984,-1.5389121405299,0.546840552152187,-0.637305746995603,85.5060495380892,0.00688462047093608,0.00417295540624382,0.000126989209089603,-0.0072857725232892,0.0206692294516241,-0.0345842395659777,0,0,0
259,-0.038168471156224,-0.0397214509236079,-0.00445038408832926,-1.66022573429814,0.339668102588119,-1.54068013030955,0.397531457896809,-0.452836877992387,85.3296680310257,0.00688935719224228,0.00417864196623088,0.000127890730936534,-0.00730155326346158,0.0206446578662149,-0.0345831737286907,0,0,0
260,-0.0679121796613256,-0.0416666878168677,-0.0834784162053417,-1.4577632580739,-0.501549059161685,-1.57922363797274,0.454895936169924,-0.569989674134914,84.9883817070658,0.00689649059647466,0.00418537591830928,0.000128649241012226,-0.00729814325678885,0.0206358325008266,-0.0345878425130833,0,0,0
261,-0.0317124802012256,-0.0149709088793522,0.0090002773708312,-1.47445911940736,-0.423577494119738,-1.55262619995992,0.594191340351976,-0.583843857177274,84.6479664387467,0.00690037280421904,0.00418812634323355,0.00012891934792528,-0.00731260995502984,0.0206268118405968,-0.0345857635533849,0,0,0
262,-0.013611192961227,-0.0282918431131272,-0.0295379251226945,-1.44013598678328,-0.396333853036983,-1.55640941376463,0.457730785334942,-0.5731819330387,84.7180914525688,0.00690204386223926,0.00419181211145378,0.000129480079452214,-0.00731713619269528,0.0206090776237922,-0.0345863686665271,0,0,0
263,0.0777600655444988,-0.0769174472117911,-0.162396014093094,-1.55489278016319,-1.3213147133615,-1.63835612806549,-0.278809351967528,-1.5598117098031,84.881396886133,0.00689330040982938,0.00419832312776633,0.000131456268348723,-0.00729005050928715,0.0205576233016915,-0.034596021308242,0,0,0
264,-0.0641739935877896,-0.0323364621456612,0.0260419363206728,-1.54195508316946,0.656416634132,-1.65247540269233,-0.0439742752745935,-0.293255785201407,84.5501256244465,0.00690094213813141,0.00420365409033302,0.000131749608544966,-0.00731854591205937,0.0205337482070683,-0.0345929284040364,0,0,0
265,-0.0432079103720717,-0.0237009197145746,0.00404196481335523,-1.44459852336354,0.620426697332762,-1.62954671467023,0.255152970327461,-0.148151287002652,84.3081935863736,0.00690610482348738,0.00420739366937169,0.000131945144992705,-0.00733723476332244,0.0205162430290104,-0.0345913034575819,0,0,0
266,-0.0596327778555512,0.000433420734008649,-0.087954831268878,-1.57851100408379,0.49957372812464,-1.68329149147202,0.121745333472119,-0.0806458534453362,84.3113819597079,0.00691250405368268,0.0042085084866161,0.000131532051258339,-0.00734350534400539,0.0205301772433394,-0.0345962902532601,0,0,0
267,-0.0465252605810198,0.0301616830165621,-0.0230063327024311,-1.74062909673012,-0.662452289496715,-1.69454861864963,0.21716275088647,0.134322236858345,84.5477105138907,0.0069177865041656,0.00420620744824874,0.000130699770799628,-0.00735751452269238,0.0205566747485785,-0.0345966346355027,0,0,0
268,-0.0476553445529375,-0.0065744047564209,0.0590953576037358,-1.47930536211049,0.136207223750336,-1.66112326421332,0.195560500858165,0.133657543768714,85.1437373640884,0.00692377532073589,0.00420814056963068,0.000130544682707846,-0.00738824533880608,0.0205401825904933,-0.0345912812410379,0,0,0
269,0.0776717579563075,0.0171852156165677,-0.151705032678017,-1.78161841158442,0.93048662478535,-1.87413780874574,0.0917045854834165,0.342891973547869,85.4782704101859,0.00691478128982527,0.0042039298548713,0.000130992814699314,-0.00734708892301762,0.0205770976604699,-0.0345993775247281,0,0,0
270,-0.029017457809092,-0.000737322749930769,0.0447458907926975,-1.46616826711465,-0.190079351379153,-2.06804410349138,0.177253741873842,0.421574429071079,85.4181897045452,0.00691848593716433,0.00420489561338611,0.000130714530094874,-0.00736743192324324,0.0205670237512523,-0.0345944693361159,0,0,0
271,-0.12407435111665,-0.0269185599567976,0.128209898614677,-1.30576472923849,-0.247650336635284,-2.14407002065091,0.182836578595751,0.523082714545392,85.2560642426681,0.00693371828162398,0.00421022801718446,0.000130623215391155,-0.00744700834317046,0.0205130031644454,-0.0345849540746085,0,0,0
272,-0.0958765235733763,-0.0110357767420943,0.0209131018517646,-1.39677411691252,-0.209989032890185,-2.19249730372894,0.246335373612785,0.771506420758477,85.0469398013561,0.00694526838054192,0.0042128994630008,0.000130373345607571,-0.00750304395607946,0.0204888076505031,-0.0345825899505398,0,0,0
273,-0.0891169978173867,-0.022751343642156,0.0279994462642105,-1.63877263554468,-1.02338313124483,-2.22487088138108,0.108571931433014,0.735286038772947,84.5136567138307,0.00695625389099133,0.00421667205893531,0.000130554848146346,-0.00756222996221043,0.0204522924524727,-0.0345797510961936,0,0,0
274,-0.0265918271941565,0.0396516567728682,0.0587296774752844,-1.77278577852746,0.106935411410142,-2.23630394677786,0.262799999723395,1.02305182209927,84.1498201417516,0.00696007842080834,0.00421277260293139,0.000129855924202873,-0.00758872855759594,0.020464237743721,-0.0345740346180024,0,0,0
275,-0.0290619635571336,0.012812885360411,0.0199829658771416,-1.63200973273092,-0.71051922722571,-2.23343989291596,0.266279762308527,1.09267708985643,84.7296407408542,0.00696396232253967,0.00421186485990514,0.000129572470630091,-0.00761391534153001,0.0204626332486833,-0.0345709984895436,0,0,0
276,-0.0587919477746404,0.026227304790293,0.0405025329524935,-1.65808952654345,-0.579236406775443,-2.21986449065777,0.250262049850375,1.26622610692441,85.255285524921,0.00697131935929176,0.00420996982060054,0.000128707823656248,-0.00765455413626031,0.0204625322503104,-0.034566993369403,0,0,0
277,-0.0804025367386143,0.0187159009965292,0.0551400632071965,-1.20593216232123,0.465137007822125,-2.20120346552234,0.116779130657682,1.19092646892798,85.2957712131589,0.00698113057343218,0.00420900430286004,0.000127716763235753,-0.00770615205592793,0.020451276221841,-0.0345623105474887,0,0,0
278,-0.240658547617963,-0.00646201307960581,0.275625111057384,-1.4556560325758,0.371751325261717,-2.06512196173661,0.14393260938037,1.45210904127551,85.1096702932396,0.00700917274004166,0.00421386306666587,0.000124905342683892,-0.0078391690643738,0.0203720797079187,-0.0345448029830145,0,0,0
279,-0.00192628725839583,0.0255455654373726,-0.0841561498383653,-1.2949588309823,0.0498867854606433,-2.08287951124108,0.236031163897105,1.37492241358324,84.8615072935049,0.00700958484866184,0.0042109195090885,0.000124451240083954,-0.00784185396402213,0.0203983024044566,-0.0345485424634353,0,0,0
280,-0.0502854198514404,0.00310508812036403,0.0629405409368303,-1.61620459952871,1.50997162303453,-2.07727645316737,0.234934517697093,1.34025524872354,84.7543110983821,0.00701535543523877,0.00421162912356451,0.00012333368372145,-0.00786494751787051,0.020385930687514,-0.0345428581941179,0,0,0
281,-0.0117620987929818,0.0488976797482543,-0.0360481988310068,-1.41883627202333,-0.180580652371104,-2.06894809548035,0.215538321347625,1.46538325934092,84.9054581707995,0.00701720872423352,0.00420645378302082,0.000122475971282407,-0.00787785829773156,0.0204158570931229,-0.0345436006936513,0,0,0
282,0.00260667271132276,0.0534661970293193,-0.0231029886051993,-1.33573399521936,-0.109812487077571,-2.07164191797856,0.303738031913263,1.39877478895625,85.2145792166974,0.00701762108372656,0.00420056287758146,0.000121860756281914,-0.00788689657857069,0.0204467807159853,-0.0345433619899348,0,0,0
283,0.0215994538731592,0.0649811892927232,-0.00945299640670513,-1.39104674569523,0.75808042401658,-2.06177114844474,0.375581557126422,1.38426225650632,85.5527397699966,0.00701618322873075,0.00419305273450047,0.000121458126333887,-0.00788981955873617,0.0204828147368383,-0.0345420669367754,0,0,0
284,0.00613784330797484,0.0518591238393391,0.000594204235824458,-1.27638100344996,0.553302208663446,-2.06471341851888,0.349780832964782,1.36394261017242,86.2005818605886,0.00701599754588166,0.00418763849435356,0.000120552500351112,-0.00789124913751976,0.0205106997988969,-0.0345400880104749,0,0,0
285,0.0593077581436867,0.0107122707526131,0.0657851068905545,-1.2086604813959,0.326650095859577,-2.03316026001661,0.887951321632495,1.247004620008,87.2004873314325,0.00701057467579494,0.00418548652163294,0.000122032148290396,-0.00788239365647918,0.0205047409401784,-0.0345335385917032,0,0,0
286,0.0422996782377909,0.0560998660747316,-0.0821336086025693,-1.15439593474775,-0.935671693074901,-2.11118645147786,1.46732561070323,1.33497948718604,88.2620524349085,0.007006185886338,0.00417941743743815,0.00012125505995016,-0.00786645427297806,0.0205521852886263,-0.0345364257290566,0,0,0
287,0.0373419092714391,-0.0234759107705251,0.123486243886302,-1.70288626271997,0.739574937385771,-2.09194261663987,1.50832849151167,1.35785019716068,89.3455079969085,0.00700318271161364,0.00418119056873304,0.00012306984157245,-0.00786654783930452,0.0205171190436843,-0.0345264114295186,0,0,0
288,0.00893814795267045,0.00624400815115322,-0.014803303208362,-1.11875683232654,0.327581619429766,-2.0489904677941,1.31739995980465,1.37041095303135,90.4284173288419,0.00700245541949315,0.00418045989366338,0.000123011109739153,-0.00786694489380582,0.0205216501091042,-0.0345254100818137,0,0,0
289,0.029191987690726,-0.0155117207613067,0.0149128693800728,-1.74487149593006,-0.12507897333803,-1.9917758253362,1.44724283412723,1.3042932341837,91.5125535845913,0.00700023182674047,0.00418120340293815,0.000124473116937364,-0.00787313711471713,0.0205085905233774,-0.0345226781893178,0,0,0
290,-0.0440193113147401,-0.0116024671787649,0.0209047720690026,-1.75830420035084,0.329648505666349,-1.94868168052789,1.38029998672924,1.26290789740628,92.6006723877937,0.00700504942281297,0.00418285487312828,0.000124155428059426,-0.00788933236478453,0.0204941046774337,-0.0345199795279095,0,0,0
291,-0.0499753757853433,-0.0262239134837614,0.0270918075618427,-1.4643642888359,-0.224526609100116,-1.91166547067982,1.55654410108827,1.09804011398517,93.2834731365408,0.00701062535218415,0.0041856562685528,0.000124491156079515,-0.0079119154196979,0.020471296972827,-0.0345171121602374,0,0,0
292,-0.149655589762886,0.0135267528384801,0.0525561732661626,-1.55701767242533,0.112981036927398,-1.86672308935576,1.70225794161612,1.36328305815597,93.9238038502892,0.00702570020410486,0.00418639931937264,0.00012201560233283,-0.00793820107541485,0.0204520114965751,-0.0345129546768725,0,0,0
293,-0.0880808730852777,0.0111432099189805,0.00179397225554332,-1.30202261209433,-0.583049461296086,-1.91476970470527,1.50970481196658,1.21979759566803,94.5595090890186,0.0070342691563051,0.00418676292112405,0.000120237791964959,-0.00794825499744522,0.0204474997445166,-0.034511444201646,0,0,0
